tempo_ms,ax,ay,az,gx,gy,gz,pitch,roll,yaw,magnitude
7698.0,0.0485,-0.0209,0.9153,0,0,0,-1.152500697152269,-2.7754161520745573,0.0,0.9168223110286966
7713.0,0.051,-0.0188,0.9177,0,0,0,-1.1545864577106957,-2.7818583095420206,0.0,0.9193082888781108
7730.0,0.0474,-0.0171,0.9153,0,0,0,-1.156254521272264,-2.787905435142054,0.0,0.9166860204017513
7745.0,0.0477,-0.0204,0.9171,0,0,0,-1.1579585182655545,-2.7936174685740327,0.0,0.9185661979411175
7760.0,0.0491,-0.0205,0.9144,0,0,0,-1.1597103896385592,-2.7992154990533984,0.0,0.915946734259149
7777.0,0.049,-0.021,0.9154,0,0,0,-1.161560782655226,-2.8046825901442642,0.0,0.9169510128681903
7792.0,0.0474,-0.0183,0.9141,0,0,0,-1.1631606326229267,-2.809832149199643,0.0,0.9155110376177886
7809.0,0.0488,-0.0227,0.9131,0,0,0,-1.1650889003935356,-2.8148728524430626,0.0,0.9146848309663828
7824.0,0.0502,-0.0206,0.9117,0,0,0,-1.1670441261172424,-2.8199917566498,0.0,0.9133133580540689
7839.0,0.0491,-0.0203,0.9127,0,0,0,-1.1689791276700272,-2.8250252976884234,0.0,0.9142451476491411
7856.0,0.049,-0.0228,0.9106,0,0,0,-1.1712111018914435,-2.8299750770120196,0.0,0.9122023898236619
7871.0,0.0503,-0.0225,0.9141,0,0,0,-1.1736531357928863,-2.8349801281414226,0.0,0.9157593297368037
7887.0,0.0505,-0.0193,0.9172,0,0,0,-1.1758663890013572,-2.840028011019975,0.0,0.9187919133296722
7903.0,0.051,-0.0195,0.9171,0,0,0,-1.177898756588862,-2.8451666295288134,0.0,0.9187239302423771
7918.0,0.0469,-0.0221,0.916,0,0,0,-1.180096352340216,-2.8498701918923635,0.0,0.9174660865666916
7934.0,0.048,-0.0215,0.9155,0,0,0,-1.182361460796308,-2.8543214567692297,0.0,0.917009541935088
7950.0,0.049,-0.0205,0.9161,0,0,0,-1.1845547117497925,-2.858662194913999,0.0,0.91763852360284
7965.0,0.0485,-0.02,0.9141,0,0,0,-1.1866233961974517,-2.8628477203000657,0.0,0.915604204883311
7982.0,0.0496,-0.0211,0.9191,0,0,0,-1.188701366928632,-2.8669918732471826,0.0,0.9206791949425164
7997.0,0.049,-0.0186,0.9156,0,0,0,-1.190480886982977,-2.8710397589162757,0.0,0.9170988605379465
8013.0,0.0475,-0.0221,0.9164,0,0,0,-1.1924289449084764,-2.8748020496296847,0.0,0.9178963013325634
8029.0,0.0465,-0.0216,0.9148,0,0,0,-1.1944639106967667,-2.878190765431543,0.0,0.9162356956591464
8044.0,0.0494,-0.024,0.9156,0,0,0,-1.1968686425426753,-2.8815999067404174,0.0,0.9172457249832239
8060.0,0.0461,-0.0179,0.9189,0,0,0,-1.198823718188981,-2.884586482377611,0.0,0.9202297702204597
8076.0,0.0504,-0.0192,0.9137,0,0,0,-1.20055476323446,-2.8877655062965433,0.0,0.9152903856154068
8092.0,0.048,-0.0204,0.9156,0,0,0,-1.2022296671519277,-2.8907957966541744,0.0,0.9170842491287264
8108.0,0.0497,-0.0197,0.9185,0,0,0,-1.2037559306470542,-2.893881770426462,0.0,0.920054579902736
8123.0,0.0483,-0.019,0.9153,0,0,0,-1.2050697570856284,-2.8968572069804064,0.0,0.9167704074630681
8139.0,0.0498,-0.0226,0.9125,0,0,0,-1.2066508139639185,-2.8999349930409926,0.0,0.9141373255698511
8155.0,0.0519,-0.0247,0.9183,0,0,0,-1.2087101551158357,-2.9033203666923537,0.0,0.9200970546632568
8170.0,0.0496,-0.0215,0.9152,0,0,0,-1.210796604051497,-2.906703905372263,0.0,0.9167952061392992
8186.0,0.0498,-0.0203,0.9131,0,0,0,-1.212758862872306,-2.9101181118550707,0.0,0.9146823164356027
8202.0,0.0515,-0.0175,0.9146,0,0,0,-1.2142532522659628,-2.9137547117964986,0.0,0.9162159461611656
8218.0,0.0481,-0.0201,0.912,0,0,0,-1.2156646030038154,-2.917173275610898,0.0,0.913488708195126
8233.0,0.0441,-0.0212,0.9148,0,0,0,-1.2171301299400388,-2.919874273627331,0.0,0.9161076847183414
8249.0,0.0474,-0.0221,0.9174,0,0,0,-1.218745164899232,-2.922331799101291,0.0,0.9188895091358917
8265.0,0.0496,-0.019,0.9161,0,0,0,-1.220104766804026,-2.924853004243961,0.0,0.9176384745639211
8281.0,0.0488,-0.0175,0.9131,0,0,0,-1.2210573790615067,-2.927345400221613,0.0,0.9145705549600862
8297.0,0.0483,-0.021,0.9106,0,0,0,-1.2220935160817072,-2.9297615891118656,0.0,0.9121218394490946
8312.0,0.0507,-0.0212,0.9133,0,0,0,-1.2232184723343074,-2.93238762780432,0.0,0.9149518129388017
8328.0,0.0502,-0.0216,0.9158,0,0,0,-1.224462640831252,-2.935114332616807,0.0,0.9174291471279947
8344.0,0.048,-0.0215,0.9152,0,0,0,-1.2257989468793897,-2.9376535363486234,0.0,0.9167100359437547
8359.0,0.05,-0.0214,0.9137,0,0,0,-1.2272052657290142,-2.940282173231699,0.0,0.9153172400867362
8375.0,0.0474,-0.0227,0.9196,0,0,0,-1.2288166934579139,-2.94262022550036,0.0,0.921100542829066
8391.0,0.0486,-0.0197,0.9137,0,0,0,-1.230247352744297,-2.9448866054503466,0.0,0.9152036603947779
8407.0,0.0492,-0.0201,0.9136,0,0,0,-1.2315658724625542,-2.94716084088573,0.0,0.9151445842051407
8423.0,0.05,-0.022,0.9158,0,0,0,-1.2330140197033757,-2.9495226891499144,0.0,0.9174277301237411
8438.0,0.0479,-0.0193,0.9137,0,0,0,-1.2342423334868933,-2.951708832412923,0.0,0.9151582322199806
8454.0,0.0498,-0.0227,0.9143,0,0,0,-1.235697380894679,-2.953968941628759,0.0,0.9159365807740184
8470.0,0.0514,-0.0194,0.9165,0,0,0,-1.2369304445189864,-2.9564748620267016,0.0,0.9181451791519684
8485.0,0.0503,-0.0184,0.9161,0,0,0,-1.2378416202126028,-2.959057817744269,0.0,0.9176643504026949
8502.0,0.0509,-0.022,0.9164,0,0,0,-1.2389160982638088,-2.961776409491539,0.0,0.9180761242947123
8517.0,0.0491,-0.0205,0.9164,0,0,0,-1.2399452604742012,-2.9643844499707708,0.0,0.9179433642660096
8532.0,0.049,-0.021,0.9122,0,0,0,-1.2410067105546887,-2.9669056027188603,0.0,0.9137564445737169
8549.0,0.0491,-0.0194,0.9144,0,0,0,-1.2418883198696677,-2.9693427202391867,0.0,0.9159227751289952
8564.0,0.048,-0.0227,0.9204,0,0,0,-1.2430052570169032,-2.971523160693767,0.0,0.9219302847829656
8580.0,0.0496,-0.0195,0.9144,0,0,0,-1.2439443125023228,-2.973712937484394,0.0,0.9159518382535187
8596.0,0.0491,-0.02,0.9131,0,0,0,-1.2447907620069365,-2.9758528954554313,0.0,0.9146378627631814
8611.0,0.0463,-0.0212,0.9121,0,0,0,-1.2457070447250917,-2.9776016345014518,0.0,0.9135204102810184
8628.0,0.0482,-0.0236,0.9155,0,0,0,-1.2469732772016089,-2.9792163045194178,0.0,0.9170716711359042
8643.0,0.05,-0.0217,0.9153,0,0,0,-1.248308387277262,-2.9809356381190155,0.0,0.9169214688292558
8658.0,0.0507,-0.0189,0.9172,0,0,0,-1.249346095387142,-2.9828185037468726,0.0,0.9187946125222981
8675.0,0.048,-0.017,0.9104,0,0,0,-1.2499014623684177,-2.984550239855631,0.0,0.9118229872074951
8690.0,0.0488,-0.0205,0.915,0,0,0,-1.2504547765313838,-2.986214286102912,0.0,0.9165296994642346
8707.0,0.0486,-0.0183,0.9114,0,0,0,-1.250740059574719,-2.9878144092972283,0.0,0.9128783106197671
8722.0,0.0475,-0.0187,0.915,0,0,0,-1.2508285606552594,-2.9891933976112957,0.0,0.9164229045588069
8737.0,0.0498,-0.0232,0.9154,0,0,0,-1.251304686356425,-2.9906593127623617,0.0,0.917047130740836
8754.0,0.0496,-0.0204,0.9183,0,0,0,-1.2517635165240515,-2.9921545566960748,0.0,0.9198647781059996
8769.0,0.0497,-0.0211,0.9156,0,0,0,-1.252301156506391,-2.9937031968038528,0.0,0.9171906344920885
8785.0,0.0505,-0.0184,0.9087,0,0,0,-1.25258867537055,-2.995442089567786,0.0,0.9102881411948636
8801.0,0.0475,-0.0206,0.918,0,0,0,-1.252904793345681,-2.996908101424513,0.0,0.9194588680305389
8816.0,0.0448,-0.0172,0.9105,0,0,0,-1.2528413244728747,-2.9978432945697473,0.0,0.9117637468116397
8833.0,0.0519,-0.0214,0.9202,0,0,0,-1.2529408503847579,-2.999130860462898,0.0,0.9219108470996531
8848.0,0.054,-0.0184,0.9146,0,0,0,-1.2528238396510236,-3.001026117830893,0.0,0.9163774986325232
8863.0,0.0508,-0.0209,0.9161,0,0,0,-1.2528249838745997,-3.0030437712459817,0.0,0.9177454222168585
8880.0,0.0482,-0.0234,0.9122,0,0,0,-1.253253971351767,-3.004866998548703,0.0,0.913772203560603
8895.0,0.0487,-0.0214,0.9116,0,0,0,-1.2538111487114756,-3.0065815347506595,0.0,0.9131507049770043
8911.0,0.0553,-0.0226,0.9161,0,0,0,-1.254616778685321,-3.0089909355822373,0.0,0.9180457831720594
8927.0,0.0497,-0.0206,0.9119,0,0,0,-1.255402492239283,-3.0113373336651077,0.0,0.913485664912154
8942.0,0.0488,-0.0204,0.9149,0,0,0,-1.2561357282765804,-3.013490536084431,0.0,0.9164276348954128
8958.0,0.0498,-0.0229,0.9104,0,0,0,-1.257146548714887,-3.0156246443455568,0.0,0.9120485787500576
8974.0,0.0521,-0.0219,0.9153,0,0,0,-1.2582608189219564,-3.0179917348689016,0.0,0.9170431342090731
8990.0,0.052,-0.021,0.9154,0,0,0,-1.2593512173304688,-3.020546323080538,0.0,0.9171162194618521
9006.0,0.0317,-0.0239,0.9152,0,0,-0.5538416666666666,-1.2607848446800016,-3.020725718830402,-0.004430733333333332,0.9160606639300697
9021.0,0.0233,-0.0232,0.9194,0,0.5290320000000002,-2.7599416666666663,-1.2624196244507035,-3.0099567588591136,-0.02513029583333333,0.9199877662230079
