tempo_ms,ax,ay,az,gx,gy,gz,pitch,roll,yaw,magnitude
7665.0,0.0387,0.0027,0.9143,0,0,0,0.34778439373742376,-2.548429607977681,-1.4735528559999984,0.9151226529815553
7677.0,0.0471,0.0027,0.8942,0,0,0,0.346384592281631,-2.550558431925049,-1.4735528559999984,0.8954436554021699
7689.0,0.0474,0.0087,0.9156,0,0,0,0.345540457199146,-2.5532571906627335,-1.4735528559999984,0.9168673895389671
7701.0,0.0388,0.0042,0.9435,0,0,0,0.34461258162485847,-2.555227678307799,-1.4735528559999984,0.9443067986623839
7713.0,0.0457,0.0059,0.9414,0,0,0,0.3438241982584099,-2.5574177236630145,-1.4735528559999984,0.9425270606194817
7725.0,0.0437,0.0035,0.9148,0,0,0,0.34288110005692385,-2.559702777051802,-1.4735528559999984,0.9158498676093151
7737.0,0.0405,0.0013,0.9165,0,0,0,0.3415297223853095,-2.561661779648464,-1.4735528559999984,0.917395329179302
7749.0,0.0466,0.005,0.9227,0,0,0,0.3402747988867767,-2.5640479392229447,-1.4735528559999984,0.9238895226162054
7761.0,0.0449,0.01,0.9346,0,0,0,0.3397187351505714,-2.5665267957027122,-1.4735528559999984,0.9357313556785408
7773.0,0.0459,0.007,0.9315,0,0,0,0.33941033778850876,-2.569223671915053,-1.4735528559999984,0.9326564533631877
7785.0,0.045,0.0006,0.9205,0,0,0,0.338537163709859,-2.5720603592705866,-1.4735528559999984,0.9215994845918698
7797.0,0.0408,0.0038,0.9252,0,0,0,0.337560193965614,-2.574468395878299,-1.4735528559999984,0.9261069700633939
7809.0,0.025,-0.0028,0.937,0,0,0,0.33567146336784326,-2.5744755861881767,-1.4735528559999984,0.9373376339398733
7821.0,0.0356,0.0093,0.9393,0,0,0,0.33447581862346903,-2.573664239366805,-1.4735528559999984,0.9400203933958029
7833.0,0.036,0.0057,0.9247,0,0,0,0.33345762990374617,-2.5722622710482708,-1.4735528559999984,0.9254180568802405
7845.0,0.0458,0.0054,0.9353,0,0,0,0.3325542049035966,-2.571492715421485,-1.4735528559999984,0.9364362711898766
7857.0,0.0433,0.0033,0.9429,0,0.5279443333333327,0,0.33149041151177394,-2.5647236615599063,-1.4735528559999984,0.9438994596883716
7869.0,0.0299,-0.0004,0.9293,0,0.6424443333333325,0,0.32984044862705264,-2.5553434797612864,-1.4735528559999984,0.9297809742084423
7881.0,0.0403,0.0011,0.9265,0,0,0,0.3278625552809819,-2.553740249008233,-1.4735528559999984,0.9273767033951198
7893.0,0.0518,0.0067,0.926,0,0,0,0.32628917676626445,-2.5536182334166586,-1.4735528559999984,0.9274719025393708
7905.0,0.0461,0.0088,0.9131,0,0,0,0.3253426262348971,-2.554173446283674,-1.4735528559999984,0.9143053428696565
7917.0,0.0359,-0.0031,0.915,0,0,0,0.32348084015355966,-2.5540567470261775,-1.4735528559999984,0.9157092442473211
7929.0,0.0421,0.0085,0.9261,0,0,0,0.3222423887682117,-2.5540513813683052,-1.4735528559999984,0.927095394228663
7941.0,0.0475,0.0051,0.9371,0,0,0,0.3211295175337101,-2.5547495629889134,-1.4735528559999984,0.9383169347294122
7953.0,0.0508,0.0035,0.9183,0,0,0,0.3199426197889414,-2.5565789758603334,-1.4735528559999984,0.9197107045152839
7965.0,0.0426,0.0052,0.9061,0,0,0,0.31891015512617593,-2.558461083797268,-1.4735528559999984,0.9071157643873246
7977.0,0.042,0.0018,0.9316,0,0,0,0.3175806857762525,-2.560165931354796,-1.4735528559999984,0.9325480148496376
7989.0,0.0452,0.0017,0.9243,0,0,0,0.31598363797981555,-2.5621483512715573,-1.4735528559999984,0.9254060838356316
8001.0,0.0446,0.0079,0.9135,0,0,0,0.31492716079731436,-2.564359816602237,-1.4735528559999984,0.9146222280264131
8013.0,0.0366,-0.0038,0.8942,0,0,0,0.3129085382794074,-2.5658884924061027,-1.4735528559999984,0.8949567810793994
8025.0,0.0461,0.0067,0.9205,0,0,0,0.3113352314910451,-2.5678390321793674,-1.4735528559999984,0.9216780077662697
8037.0,0.0483,0.0055,0.9464,0,0,0,0.30999491969007775,-2.570279855900362,-1.4735528559999984,0.9476476665934445
8049.0,0.0442,0.0122,0.8666,0,0,0,0.3097415293348488,-2.5731061208986006,-1.4735528559999984,0.867812214710072
8061.0,0.0447,-0.0125,0.7191,-0.665672666666667,0,0,0.2995949126427027,-2.5772309797222785,-1.4735528559999984,0.7205963849479124
8073.0,0.0455,-0.0118,0.7988,-0.9328726666666673,-0.7773556666666672,0,0.28463916355570923,-2.591280288101613,-1.4735528559999984,0.8001818105905681
8085.0,0.0411,0.0,0.9141,-0.5511726666666672,0,0,0.27426538693472774,-2.595397494296842,-1.4735528559999984,0.9150235078947425
8097.0,0.0391,0.0043,0.9294,0,0,0,0.27094406375118424,-2.598626020807031,-1.4735528559999984,0.9302320463196266
8109.0,0.0414,0.01,0.9017,0,0,0,0.2687498331505379,-2.6015320704799376,-1.4735528559999984,0.902705295209904
8121.0,0.0526,0.0035,0.8898,-0.5588726666666672,0,0,0.2601540310780754,-2.605652024740668,-1.4735528559999984,0.8913602246005821
8133.0,0.0435,0.0079,0.9557,-0.5664726666666673,0,0,0.2522890507334618,-2.609262202287443,-1.4735528559999984,0.9567220860835188
8145.0,0.0358,0.0077,0.9862,0,0,0,0.2517787858136824,-2.6112669319976103,-1.4735528559999984,0.9868796127187955
8157.0,0.0447,0.0084,0.964,0,0,0,0.2518518570844449,-2.6131164195002867,-1.4735528559999984,0.9650723548004055
8169.0,0.0427,0.0044,0.9366,0,0,0,0.251950948305966,-2.614738107623758,-1.4735528559999984,0.9375831749770257
8181.0,0.0354,0.0026,0.9471,0,0,0,0.2518430238996,-2.6151878533299624,-1.4735528559999984,0.9477649128344012
8193.0,0.0359,0.0067,0.9708,0,0,0,0.25204907051210423,-2.614538795624565,-1.4735528559999984,0.9714866648595851
8205.0,0.0431,0.0054,0.9536,0,0,0,0.2523783739760942,-2.6139132214552006,-1.4735528559999984,0.9545887753373177
8217.0,0.0426,0.0033,0.9351,0,0,0,0.2525671098604934,-2.613350787909589,-1.4735528559999984,0.9360756700181883
8229.0,0.0448,0.0018,0.9103,0,0,0,0.25246000216083797,-2.6132548764789223,-1.4735528559999984,0.9114035165611333
8241.0,0.0433,0.0037,0.9158,0,0,0,0.2523234049748261,-2.613355662377582,-1.4735528559999984,0.9168305295963917
8253.0,0.0436,0.0087,0.944,0,0,0,0.2527632529014961,-2.6135075908132603,-1.4735528559999984,0.9450463745234939
8265.0,0.0414,0.0076,0.9325,0,0,0,0.2535805107766315,-2.61349798171183,-1.4735528559999984,0.9334495005087313
8277.0,0.0396,0.0002,0.8925,0,0,0,0.2538392808259773,-2.613348597386448,-1.4735528559999984,0.8933781114399434
8289.0,0.0447,0.0083,0.9171,0,0,0,0.2545921378195733,-2.613568389729026,-1.4735528559999984,0.9182262194034758
8301.0,0.0457,0.0076,0.9419,0,0,0,0.25567654674463075,-2.614096071485637,-1.4735528559999984,0.943038631234161
8313.0,0.0404,0.0021,0.9252,0,0,0,0.256381653876094,-2.6143340220035767,-1.4735528559999984,0.9260840188665389
8325.0,0.0385,0.0042,0.9154,0,0,0,0.2570166603526124,-2.6141362441037015,-1.4735528559999984,0.9162188876027387
8337.0,0.0465,0.0032,0.9196,0,0,0,0.25746176368874785,-2.614520328914259,-1.4735528559999984,0.9207804570037311
8349.0,0.0403,0.0071,0.9227,0,0,0,0.25821988858731376,-2.6146321557356913,-1.4735528559999984,0.9236069456213503
8361.0,0.0364,0.0013,0.923,0,0,0,0.2585338735749084,-2.6140190847680147,-1.4735528559999984,0.9237183824088379
8373.0,0.0416,0.0077,0.9418,0,0,0,0.25923647668900285,-2.6133067079669385,-1.4735528559999984,0.9427497494033079
8385.0,0.0441,0.0077,0.9319,0,0,0,0.2602856928537138,-2.612872144740186,-1.4735528559999984,0.9329746566761606
8397.0,0.04,0.0033,0.9175,0,0,0,0.2611041041790207,-2.612257400431967,-1.4735528559999984,0.9183774496360415
8409.0,0.0398,0.0027,0.92,0,0,0,0.2616411309965451,-2.611446031665502,-1.4735528559999984,0.9208644471364936
8421.0,0.0444,0.0077,0.9331,0,0,0,0.262539051765841,-2.610958541645436,-1.4735528559999984,0.9341874865357597
8433.0,0.0422,0.0043,0.926,0,0,0,0.26333747574750666,-2.610525270813503,-1.4735528559999984,0.9269710513279258
8445.0,0.0399,0.0034,0.91,0,0,0,0.26394545921623874,-2.609945670809761,-1.4735528559999984,0.910880656288188
8457.0,0.0461,0.0071,0.9103,0,0,0,0.26484239317990843,-2.6100044289422337,-1.4735528559999984,0.9114942183031114
8469.0,0.0422,-0.0015,0.9222,0,0,0,0.2649180372515672,-2.610076307557292,-1.4735528559999984,0.923166252632753
8481.0,0.0425,0.0079,0.9308,0,0,0,0.26542990621555845,-2.6101481415235424,-1.4735528559999984,0.9318032517650923
8493.0,0.0378,0.0043,0.9312,0,0,0,0.26587884914105603,-2.6096360149254894,-1.4735528559999984,0.9319768076513493
