tempo_ms,ax,ay,az,gx,gy,gz,pitch,roll,yaw,magnitude
72797.0,0.0347,-0.4109,0.8223,0.910046333333333,0,-2.2042746666666666,-22.82277654097603,-0.6073553032856145,113.98142618733333,0.9199022719832798
72808.0,0.0427,-0.4104,0.8253,0,0,-1.2500746666666667,-22.894207687078428,-0.630303714123542,113.97455077666666,0.9226979679179965
72819.0,0.0383,-0.4094,0.8234,0.864246333333333,-0.7510926666666666,0,-22.954934246804104,-0.6626938967703837,113.97455077666666,0.9203601523316837
72830.0,0.0374,-0.4191,0.8137,2.322246333333333,-1.0563926666666665,0.5362253333333333,-23.000375533367727,-0.6992741051995338,113.977500016,0.916051996340819
72841.0,0.0339,-0.4243,0.8142,3.597046333333333,-0.9571926666666664,0.8491253333333333,-23.033205375683707,-0.7349633728542742,113.98217020533333,0.9187498789115567
72852.0,0.0292,-0.4224,0.8203,4.375646333333333,-0.7662926666666667,0.8186253333333333,-23.058283069720154,-0.7680217135064683,113.98667264466667,0.9231286421729097
72863.0,0.0267,-0.4126,0.8275,4.612346333333333,-0.6059926666666664,1.1087253333333333,-23.079995297546354,-0.7984368866735692,113.992770634,0.9250448097254533
72874.0,0.0216,-0.4196,0.832,4.627646333333333,-0.5601926666666666,1.5362253333333333,-23.101362211089068,-0.8267942599796942,114.00121987333333,0.9320701261171285
72885.0,0.0159,-0.4285,0.8357,4.245946333333333,0,1.3682253333333334,-23.127432882582433,-0.8468814490960365,114.00874511266666,0.9392867240624665
72896.0,0.0067,-0.4221,0.8284,3.887146333333333,0.6459073333333335,0.9178253333333334,-23.157476088554855,-0.856867684918264,114.01379315199999,0.9297633354784431
72907.0,0.0051,-0.4254,0.8356,4.024546333333333,1.9054073333333335,0,-23.185964426478268,-0.8503657503928171,114.01379315199999,0.937666534541998
72918.0,0.0045,-0.4191,0.8375,4.055046333333333,2.1955073333333335,0,-23.213226960935707,-0.8383413145195158,114.01379315199999,0.9365208540123386
72929.0,0.0067,-0.4143,0.8409,3.6734463333333327,1.8520073333333333,-1.0057746666666667,-23.24304240391955,-0.828284557631481,114.00826139133332,0.937444499690515
72940.0,0.0107,-0.4147,0.8373,3.5054463333333326,1.4550073333333335,-1.4027746666666667,-23.273396988832115,-0.8214968907786885,114.00054613066665,0.9344313083367873
72951.0,0.0145,-0.416,0.8339,3.0474463333333333,1.3405073333333335,-1.5095746666666665,-23.307800019457286,-0.8155237827452124,113.99224346999998,0.9320168775295863
72962.0,0.0222,-0.4094,0.8297,2.245946333333333,1.8138073333333335,-1.3340746666666665,-23.34939719543783,-0.8051415028353045,113.98490605933331,0.9254746295820323
72973.0,0.0226,-0.4055,0.8113,1.4520463333333329,3.042807333333333,-1.0210746666666666,-23.398622464074712,-0.7823475380847236,113.97929014866665,0.9072754267586002
72984.0,0.0297,-0.4037,0.8097,1.077946333333333,4.111507333333334,-0.7691746666666666,-23.45068711744705,-0.750045786021795,113.97505968799999,0.9052457511637378
72995.0,0.0304,-0.4047,0.8087,1.932946333333333,3.7985073333333332,0,-23.492469464080717,-0.7232723063602353,113.97505968799999,0.9048214962079537
73006.0,0.0325,-0.4049,0.7889,4.619946333333333,2.5008073333333334,1.0094253333333334,-23.505550390001556,-0.7127526837370974,113.98061152733332,0.887335038190198
73017.0,0.0334,-0.4042,0.7729,8.994046333333333,0.9665073333333335,2.139225333333333,-23.473033239145217,-0.7207422759230591,113.99237726666665,0.8728502792575598
73028.0,0.0415,-0.4032,0.7371,14.856646333333334,0,3.3148253333333333,-23.381528432763638,-0.7418900344902876,114.01060880599998,0.8411949239028966
73377.0,-0.0785,0.0759,0.9099,58.94054633333333,-6.2701926666666665,13.490425333333334,-3.2319182416993817,-2.892220636559159,116.36468802666664,0.9164284314664185
73388.0,-0.0808,0.0983,0.9175,60.16954633333334,-7.323592666666666,15.772825333333333,-2.9360222464432066,-2.920509008720568,116.45143856599998,0.9262816958139678
73399.0,-0.0869,0.1063,0.9302,59.85664633333333,-7.667092666666665,17.948425333333333,-2.5934780308305903,-2.9392696644380036,116.55015490533332,0.9402783311339254
73410.0,-0.0972,0.1079,0.9445,57.62764633333333,-7.659492666666667,18.520925333333334,-2.230349533786321,-2.945073471556939,116.65201999466665,0.9555995500208233
73421.0,-0.1031,0.1045,0.9578,53.57414633333333,-7.155692666666667,17.574325333333334,-1.8718692843226086,-2.9336058383746537,116.74867878399998,0.9689843651989437
73432.0,-0.1029,0.0995,0.9672,48.74214633333333,-5.583092666666667,15.696525333333334,-1.5316083784421584,-2.895186787563088,116.83500967333332,0.9777343708799441
73443.0,-0.1069,0.0951,0.9755,42.66574633333333,-3.3922926666666666,13.139225333333334,-1.2274722093723096,-2.8244582594129564,116.90727541266665,0.9859370517431628
73454.0,-0.1102,0.0995,0.9751,36.41384633333333,0,9.971325333333334,-0.9641179728262137,-2.7098296297785174,116.96211770199999,0.9863388363032249
73465.0,-0.1093,0.1202,0.9951,30.429146333333332,3.5466073333333332,6.811025333333333,-0.7386321881806022,-2.551811027756356,116.99957834133332,1.0082750319233338
73476.0,-0.1299,0.1088,1.0167,24.597046333333335,6.745107333333333,3.0171253333333334,-0.5534697802220787,-2.3535130701551807,117.01617253066665,1.030723212118559
73487.0,-0.1283,0.1688,1.0161,19.45204633333333,6.279507333333333,-1.4637746666666667,-0.3962329264351122,-2.1565275775477994,117.00812176999999,1.0379853274492852
73498.0,-0.1158,0.189,1.0138,12.299346333333332,5.2260073333333334,-2.8225746666666667,-0.28920318886362817,-1.969590080985335,116.99259760933332,1.0377480811834825
73509.0,-0.1045,0.1853,1.0044,6.665746333333333,3.4169073333333335,-1.4790746666666665,-0.21893465382143268,-1.802537195768786,116.98446269866665,1.0266818884152968
73520.0,-0.0914,0.1689,0.9729,2.535946333333333,0,0,-0.17336790558003218,-1.673953806071296,116.98446269866665,0.9916731215476197
73531.0,-0.0905,0.16,0.9402,0.6657463333333329,-3.8731926666666667,1.2919253333333334,-0.13087728195230985,-1.5879543573444788,116.99156828799998,0.9580011951975843
73542.0,-0.0833,0.1489,0.9126,0,-6.338892666666666,1.9789253333333334,-0.08142928287781384,-1.5292798470360365,117.00245237733331,0.9284120098318418
73553.0,-0.0797,0.1448,0.8859,1.253546333333333,-7.002992666666666,2.0781253333333334,-0.0062319247072727055,-1.4782198776251605,117.01388206666665,0.9011869617343562
73564.0,-0.0775,0.1426,0.871,2.230646333333333,-5.697592666666667,1.7728253333333333,0.08985907671095955,-1.4135710766919771,117.02363260599999,0.8859921049309638
